,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,disk_1_status,disk_1_files,disk_1_sector,disk_1_playback_pct,disk_2_status,disk_2_files,disk_2_sector,disk_2_playback_pct,tcb_temperature,mcb_1_temperature,mcb_2_temperature,atb_temperature,ivb_temperature,psb_3v3_bus_voltage,psb_3v3_bus_current,psb_3v3_bus_temperature,psb_5v0_bus_voltage,psb_5v0_bus_current,psb_5v0_bus_temperature,psb_12v_bus_voltage,psb_12v_bus_current,psb_12v_bus_temperature
17076,09/27/2016 06:10:37.5698,,402,17,0,56,48,0,0,0,1,1028,3,15263,49,16996626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0625,52.59375,50.03125,51.84375,39.9375,3.267578125,2.390625,58.25,5.0078125,0.7431640625,57.3125,11.9921875,0.134033203125,54.125
17077,09/27/2016 06:10:38.4249,[1553   ] SSD_POWER_ON ssd=1,402,17,0,56,48,0,0,0,1,1026,3,1065,49,16997041,0,0,,,,,,,,,,,,,,,,,,,,,,
17078,09/27/2016 06:10:38.4329,[0000338] cmd:success [0x00000001],402,17,0,56,48,0,0,0,1,1026,3,1066,49,16997044,0,0,,,,,,,,,,,,,,,,,,,,,,
17079,09/27/2016 06:10:38.4409,ssd:1   - disk detected... please wait,402,17,0,56,48,0,0,0,1,1026,3,1067,49,16997144,0,0,,,,,,,,,,,,,,,,,,,,,,
17080,09/27/2016 06:10:38.4589,,402,17,0,56,48,0,0,0,1,1028,3,15264,49,16997627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,52.59375,50.0,51.71875,39.9375,3.267578125,2.390625,58.25,5.0078125,0.7431640625,57.3125,11.9921875,0.134033203125,54.125
17081,09/27/2016 06:10:39.5690,,402,17,0,56,48,0,0,0,1,1028,3,15265,49,16998626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5625,52.65625,49.84375,51.71875,39.9375,3.267578125,2.38671875,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.134033203125,54.125
17082,09/27/2016 06:10:40.4811,,402,17,0,56,48,0,0,0,1,1028,3,15266,49,16999626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8125,52.625,49.875,51.65625,39.9375,3.267578125,2.384765625,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.0625
17083,09/27/2016 06:10:41.5822,,402,17,0,56,48,0,0,0,1,1028,3,15267,49,17000626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6875,52.65625,50.03125,51.78125,39.9375,3.267578125,2.390625,58.25,5.0078125,0.81005859375,57.3125,11.9921875,0.142944335938,54.0625
17084,09/27/2016 06:10:42.4963,,402,17,0,56,48,0,0,0,1,1028,3,15268,49,17001626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.625,52.375,49.8125,51.71875,39.9375,3.267578125,2.3828125,58.3125,5.0078125,0.81005859375,57.3125,11.9921875,0.134033203125,54.125
17085,09/27/2016 06:10:43.4084,,402,17,0,56,48,0,0,0,1,1028,3,15269,49,17002626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.75,52.5625,49.9375,51.75,39.9375,3.271484375,2.3203125,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.125
17086,09/27/2016 06:10:43.4314,ssd:1   - disk initializing...,402,17,0,56,48,0,0,0,1,1026,3,1068,49,17002745,0,0,,,,,,,,,,,,,,,,,,,,,,
17087,09/27/2016 06:10:43.4414,ssd:1   - disk capacity = 250069680,402,17,0,56,48,0,0,0,1,1026,3,1069,49,17002746,0,0,,,,,,,,,,,,,,,,,,,,,,
17088,09/27/2016 06:10:43.4514,ssd:1   - disk capacity = 250069680,402,17,0,56,48,0,0,0,1,1026,3,1069,49,17002746,0,0,,,,,,,,,,,,,,,,,,,,,,
17089,09/27/2016 06:10:44.4615,ssd:1   - partition: read  @         0 crc:,402,17,0,56,48,0,0,0,1,1026,3,1070,49,17002750,0,0,,,,,,,,,,,,,,,,,,,,,,
17090,09/27/2016 06:10:44.4715,ssd:1   - partition: write @ 250069424 crc:,402,17,0,56,48,0,0,0,1,1026,3,1071,49,17002751,0,0,,,,,,,,,,,,,,,,,,,,,,
17091,09/27/2016 06:10:44.4815,ssd:1   - detected 3 partitions,402,17,0,56,48,0,0,0,1,1026,3,1072,49,17002833,0,0,,,,,,,,,,,,,,,,,,,,,,
17092,09/27/2016 06:10:44.4905,ssd:1:1 - directory: read  @       128 crc:,402,17,0,56,48,0,0,0,1,1026,3,1073,49,17002836,0,0,,,,,,,,,,,,,,,,,,,,,,
17093,09/27/2016 06:10:44.4995,ssd:1:2 - directory: read  @  15625128 crc:,402,17,0,56,48,0,0,0,1,1026,3,1074,49,17002838,0,0,,,,,,,,,,,,,,,,,,,,,,
17094,09/27/2016 06:10:44.5085,ssd:1:3 - directory: read  @ 132812628 crc:,402,17,0,56,48,0,0,0,1,1026,3,1075,49,17002842,0,0,,,,,,,,,,,,,,,,,,,,,,
17095,09/27/2016 06:10:44.5175,,402,17,0,56,48,0,0,0,1,1028,3,15270,49,17003627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0625,52.5,50.15625,51.84375,39.9375,3.267578125,2.3984375,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.135009765625,54.125
17096,09/27/2016 06:10:45.4216,,402,17,0,56,48,0,0,0,1,1028,3,15271,49,17004626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.5625,52.625,49.84375,51.59375,39.9375,3.267578125,2.384765625,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.0625
17097,09/27/2016 06:10:46.5197,,402,17,0,56,48,0,0,0,1,1028,3,15272,49,17005626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.1875,52.40625,50.09375,51.875,39.9375,3.267578125,2.390625,58.3125,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.0625
17098,09/27/2016 06:10:47.4118,,402,17,0,56,48,0,0,0,1,1028,3,15273,49,17006626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.46875,49.8125,51.84375,39.9375,3.267578125,2.3828125,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.134033203125,54.125
17099,09/27/2016 06:10:48.5309,,402,17,0,56,48,0,0,0,1,1028,3,15274,49,17007626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.5625,50.09375,51.6875,39.9375,3.267578125,2.26953125,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.0625
17100,09/27/2016 06:10:49.4340,,402,17,0,56,48,0,0,0,1,1028,3,15275,49,17008626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.5,52.6875,50.09375,51.875,39.9375,3.267578125,2.388671875,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.135009765625,54.125
17101,09/27/2016 06:10:50.5391,,402,17,0,56,48,0,0,0,1,1028,3,15276,49,17009626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.59375,49.8125,51.9375,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.125
17102,09/27/2016 06:10:51.4432,,402,17,0,56,48,0,0,0,1,1028,3,15277,49,17010626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.65625,50.125,51.75,39.9375,3.267578125,2.396484375,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.125
17103,09/27/2016 06:10:52.5353,,402,17,0,56,48,0,0,0,1,1028,3,15278,49,17011626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.59375,50.0625,51.875,39.9375,3.267578125,2.38671875,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.134033203125,54.0625
17104,09/27/2016 06:10:53.4264,,402,17,0,56,48,0,0,0,1,1028,3,15279,49,17012626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.125,52.65625,50.0,51.84375,39.9375,3.267578125,2.390625,58.25,5.0078125,0.81103515625,57.3125,11.9921875,0.142944335938,54.0625
17105,09/27/2016 06:10:54.5415,,402,17,0,56,48,0,0,0,1,1028,3,15280,49,17013627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.125,52.5625,49.875,51.65625,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81005859375,57.3125,11.9921875,0.135009765625,54.125
17106,09/27/2016 06:10:55.4496,,402,17,0,56,48,0,0,0,1,1028,3,15281,49,17014626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.1875,52.71875,50.09375,51.71875,39.9375,3.267578125,2.388671875,58.25,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.0625
17107,09/27/2016 06:10:56.5557,,402,17,0,56,48,0,0,0,1,1028,3,15282,49,17015626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.6875,52.65625,50.09375,51.65625,39.9375,3.267578125,2.384765625,58.25,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.0625
17108,09/27/2016 06:10:57.4728,,402,17,0,56,48,0,0,0,1,1028,3,15283,49,17016626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.6875,52.46875,49.96875,51.78125,39.9375,3.267578125,2.38671875,58.25,5.0078125,0.81103515625,57.375,11.9921875,0.134033203125,54.0625
17109,09/27/2016 06:10:58.5659,,402,17,0,56,48,0,0,0,1,1028,3,15284,49,17017626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.53125,50.0625,51.96875,39.9375,3.267578125,2.396484375,58.25,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.125
17110,09/27/2016 06:10:59.4610,,402,17,0,56,48,0,0,0,1,1028,3,15285,49,17018626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.125,52.71875,50.0625,51.9375,39.9375,3.267578125,2.384765625,58.25,5.0078125,0.81103515625,57.375,11.9921875,0.135009765625,54.125
17111,09/27/2016 06:11:00.5741,,402,17,0,56,48,0,0,0,1,1028,3,15286,49,17019626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.6875,50.1875,51.59375,39.9375,3.267578125,2.392578125,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.125
17112,09/27/2016 06:11:01.4842,,402,17,0,56,48,0,0,0,1,1028,3,15287,49,17020626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.59375,50.03125,51.75,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.0625
17113,09/27/2016 06:11:02.6103,,402,17,0,56,48,0,0,0,1,1028,3,15288,49,17021626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.625,52.8125,49.96875,51.9375,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81005859375,57.375,11.9921875,0.134033203125,54.125
17114,09/27/2016 06:11:03.5214,,402,17,0,56,48,0,0,0,1,1028,3,15289,49,17022626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.65625,50.0,51.90625,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.0625
17115,09/27/2016 06:11:04.4355,,402,17,0,56,48,0,0,0,1,1028,3,15290,49,17023627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.8125,52.65625,50.03125,51.625,39.9375,3.267578125,2.392578125,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.135009765625,54.0625
17116,09/27/2016 06:11:05.5406,,402,17,0,56,48,0,0,0,1,1028,3,15291,49,17024626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.5,50.15625,51.96875,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.125
17117,09/27/2016 06:11:06.4347,,402,17,0,56,48,0,0,0,1,1028,3,15292,49,17025626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.6875,50.0,51.78125,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.0625
17118,09/27/2016 06:11:07.5488,,402,17,0,56,48,0,0,0,1,1028,3,15293,49,17026626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.8125,50.0625,51.96875,39.9375,3.267578125,2.392578125,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.134033203125,54.125
17119,09/27/2016 06:11:08.4399,,402,17,0,56,48,0,0,0,1,1028,3,15294,49,17027626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.71875,50.03125,51.96875,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.125
17120,09/27/2016 06:11:09.5320,,402,17,0,56,48,0,0,0,1,1028,3,15295,49,17028626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.8125,52.71875,50.0625,51.71875,39.9375,3.267578125,2.384765625,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.134033203125,54.0625
17121,09/27/2016 06:11:10.4381,,402,17,0,56,48,0,0,0,1,1028,3,15296,49,17029626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.625,50.125,51.96875,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.125
17122,09/27/2016 06:11:11.5432,,402,17,0,56,48,0,0,0,1,1028,3,15297,49,17030626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.3125,50.15625,51.875,39.9375,3.267578125,2.384765625,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17123,09/27/2016 06:11:12.4443,,402,17,0,56,48,0,0,0,1,1028,3,15298,49,17031626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.625,49.96875,51.875,39.9375,3.267578125,2.384765625,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.0625
17124,09/27/2016 06:11:13.5574,,402,17,0,56,48,0,0,0,1,1028,3,15299,49,17032626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.8125,50.0625,51.9375,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.375,11.9921875,0.142944335938,54.0625
17125,09/27/2016 06:11:14.4515,,402,17,0,56,48,0,0,0,1,1028,3,15300,49,17033627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.6875,52.53125,49.96875,51.71875,39.9375,3.267578125,2.396484375,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17126,09/27/2016 06:11:15.5576,,402,17,0,56,48,0,0,0,1,1028,3,15301,49,17034626,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.6875,49.96875,51.5,39.9375,3.267578125,2.384765625,58.3125,5.0078125,0.81201171875,57.4375,11.9921875,0.142944335938,54.125
17127,09/27/2016 06:11:16.4717,,402,17,0,56,48,0,0,0,1,1028,3,15302,49,17035627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.65625,49.96875,51.90625,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17128,09/27/2016 06:11:17.5638,,402,17,0,56,48,0,0,0,1,1028,3,15303,49,17036627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0625,52.6875,50.125,51.90625,39.9375,3.267578125,2.3828125,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17129,09/27/2016 06:11:18.4619,,402,17,0,56,48,0,0,0,1,1028,3,15304,49,17037627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.59375,49.75,51.875,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17130,09/27/2016 06:11:19.5640,,402,17,0,56,48,0,0,0,1,1028,3,15305,49,17038627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.59375,50.0,51.78125,39.9375,3.267578125,2.384765625,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17131,09/27/2016 06:11:20.4621,,402,17,0,56,48,0,0,0,1,1028,3,15306,49,17039627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.8125,52.8125,50.0625,51.78125,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17132,09/27/2016 06:11:21.5762,,402,17,0,56,48,0,0,0,1,1028,3,15307,49,17040627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.5,50.0,51.71875,39.9375,3.267578125,2.392578125,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17133,09/27/2016 06:11:22.4823,,402,17,0,56,48,0,0,0,1,1028,3,15308,49,17041627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.53125,50.0625,51.875,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17134,09/27/2016 06:11:23.5914,,402,17,0,56,48,0,0,0,1,1028,3,15309,49,17042627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.25,52.6875,50.09375,51.8125,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17135,09/27/2016 06:11:24.5075,,402,17,0,56,48,0,0,0,1,1028,3,15310,49,17043627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.6875,52.6875,50.21875,51.96875,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17136,09/27/2016 06:11:25.4146,,402,17,0,56,48,0,0,0,1,1028,3,15311,49,17044627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.6875,49.96875,51.8125,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17137,09/27/2016 06:11:26.5237,,402,17,0,56,48,0,0,0,1,1028,3,15312,49,17045627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.625,50.125,51.875,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17138,09/27/2016 06:11:27.4248,,402,17,0,56,48,0,0,0,1,1028,3,15313,49,17046627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.5625,50.09375,51.875,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17139,09/27/2016 06:11:28.5369,,402,17,0,56,48,0,0,0,1,1028,3,15314,49,17047627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.625,50.03125,51.8125,39.9375,3.267578125,2.396484375,58.3125,5.0078125,0.81201171875,57.4375,11.9921875,0.142944335938,54.125
17140,09/27/2016 06:11:29.4220,,402,17,0,56,48,0,0,0,1,1028,3,15315,49,17048627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.9375,52.65625,49.9375,51.75,39.9375,3.267578125,2.390625,58.3125,5.0078125,0.81005859375,57.4375,11.9921875,0.134033203125,54.125
17141,09/27/2016 06:11:30.5241,,402,17,0,56,48,0,0,0,1,1028,3,15316,49,17049627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.5,52.8125,49.96875,51.84375,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81201171875,57.4375,11.9921875,0.142944335938,54.125
17142,09/27/2016 06:11:31.4152,,402,17,0,56,48,0,0,0,1,1028,3,15317,49,17050627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.375,50.0,51.71875,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17143,09/27/2016 06:11:32.5423,,402,17,0,56,48,0,0,0,1,1028,3,15318,49,17051627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.6875,52.59375,50.0625,51.90625,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81005859375,57.4375,11.9921875,0.134033203125,54.125
17144,09/27/2016 06:11:33.4424,,402,17,0,56,48,0,0,0,1,1028,3,15319,49,17052627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.53125,49.9375,51.71875,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17145,09/27/2016 06:11:34.5485,,402,17,0,56,48,0,0,0,1,1028,3,15320,49,17053627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.125,52.59375,50.0,51.90625,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.135986328125,54.125
17146,09/27/2016 06:11:35.4596,,402,17,0,56,48,0,0,0,1,1028,3,15321,49,17054627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.3125,50.0,51.84375,39.9375,3.267578125,2.3984375,58.3125,5.0078125,0.81005859375,57.4375,11.9921875,0.142944335938,54.125
17147,09/27/2016 06:11:36.5537,,402,17,0,56,48,0,0,0,1,1028,3,15322,49,17055627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.75,52.65625,50.15625,51.90625,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.142944335938,54.125
17148,09/27/2016 06:11:37.4468,,402,17,0,56,48,0,0,0,1,1028,3,15323,49,17056627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.40625,50.0,51.875,39.9375,3.267578125,2.39453125,58.3125,5.0078125,0.81103515625,57.4375,11.9921875,0.134033203125,54.125
17149,09/27/2016 06:11:38.5469,,402,17,0,56,48,0,0,0,1,1028,3,15324,49,17057627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.0,52.625,50.28125,51.78125,39.9375,3.267578125,2.390625,58.3125,5.0078125,0.81103515625,57.5,11.9921875,0.142944335938,54.125
17150,09/27/2016 06:11:39.4380,,402,17,0,56,48,0,0,0,1,1028,3,15325,49,17058627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.875,52.71875,50.125,51.8125,39.9375,3.267578125,2.353515625,58.3125,5.0078125,0.81201171875,57.4375,11.9921875,0.136962890625,54.125
17151,09/27/2016 06:11:40.5491,,402,17,0,56,48,0,0,0,1,1028,3,15326,49,17059627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.8125,52.625,50.0,51.84375,39.9375,3.267578125,2.388671875,58.3125,5.0078125,0.81005859375,57.5,11.9921875,0.142944335938,54.125
17152,09/27/2016 06:11:41.4392,,402,17,0,56,48,0,0,0,1,1028,3,15327,49,17060627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.8125,52.75,50.1875,51.59375,39.9375,3.267578125,2.388671875,58.375,5.0078125,0.81201171875,57.4375,11.9921875,0.142944335938,54.125
17153,09/27/2016 06:11:42.5333,,402,17,0,56,48,0,0,0,1,1028,3,15328,49,17061627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,64.5,52.53125,50.125,51.65625,39.9375,3.267578125,2.39453125,58.3125,5.0078125,0.81103515625,57.5,11.9921875,0.134033203125,54.125
17154,09/27/2016 06:11:43.4484,,402,17,0,56,48,0,0,0,1,1028,3,15329,49,17062627,0,0,0.0,2.0,4630.0,0.0,0.0,0.0,0.0,0.0,65.1875,52.53125,50.0625,51.59375,39.9375,3.267578125,2.38671875,58.3125,5.0078125,0.81005859375,57.5,11.9921875,0.142944335938,54.125
