,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,disk_1_status,disk_1_files,disk_1_sector,disk_1_playback_pct,disk_2_status,disk_2_files,disk_2_sector,disk_2_playback_pct,tcb_temperature,mcb_1_temperature,mcb_2_temperature,atb_temperature,ivb_temperature,psb_3v3_bus_voltage,psb_3v3_bus_current,psb_3v3_bus_temperature,psb_5v0_bus_voltage,psb_5v0_bus_current,psb_5v0_bus_temperature,psb_12v_bus_voltage,psb_12v_bus_current,psb_12v_bus_temperature
17319,09/27/2016 06:14:09.4570,,402,17,0,56,48,0,0,0,1,1028,3,15473,49,17208627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.6875,49.84375,51.84375,39.9375,3.271484375,2.37890625,58.4375,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17320,09/27/2016 06:14:10.5701,,402,17,0,56,48,0,0,0,1,1028,3,15474,49,17209627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.25,52.5625,50.09375,52.0625,39.9375,3.267578125,2.396484375,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17321,09/27/2016 06:14:11.4752,,402,17,0,56,48,0,0,0,1,1028,3,15475,49,17210627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.78125,50.0,51.71875,39.9375,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17322,09/27/2016 06:14:12.5663,,402,17,0,56,48,0,0,0,1,1028,3,15476,49,17211627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.125,52.46875,50.25,51.90625,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.134033203125,54.1875
17323,09/27/2016 06:14:13.4664,,402,17,0,56,48,0,0,0,1,1028,3,15477,49,17212627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.125,52.59375,50.125,52.15625,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.1875
17324,09/27/2016 06:14:14.5555,,402,17,0,56,48,0,0,0,1,1028,3,15478,49,17213627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.5625,50.03125,51.9375,40.0,3.267578125,2.37109375,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17325,09/27/2016 06:14:15.4656,,402,17,0,56,48,0,0,0,1,1028,3,15479,49,17214627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.4375,50.125,51.90625,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17326,09/27/2016 06:14:16.5657,,402,17,0,56,48,0,0,0,1,1028,3,15480,49,17215627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.5625,50.34375,51.84375,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.1875
17327,09/27/2016 06:14:17.4658,,402,17,0,56,48,0,0,0,1,1028,3,15481,49,17216627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.375,52.59375,50.03125,51.9375,39.9375,3.267578125,2.39453125,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.134033203125,54.25
17328,09/27/2016 06:14:18.5539,,402,17,0,56,48,0,0,0,1,1028,3,15482,49,17217627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.6875,52.46875,49.9375,51.90625,39.9375,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.14404296875,54.1875
17329,09/27/2016 06:14:19.4580,,402,17,0,56,48,0,0,0,1,1028,3,15483,49,17218627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.78125,50.0625,52.03125,39.9375,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.1875
17330,09/27/2016 06:14:20.5601,,402,17,0,56,48,0,0,0,1,1028,3,15484,49,17219627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.5,50.15625,51.84375,39.9375,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17331,09/27/2016 06:14:21.4702,,402,17,0,56,48,0,0,0,1,1028,3,15485,49,17220627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.125,52.65625,50.0625,51.8125,39.9375,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17332,09/27/2016 06:14:22.5633,,402,17,0,56,48,0,0,0,1,1028,3,15486,49,17221627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.625,52.5,50.125,51.9375,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.134033203125,54.1875
17333,09/27/2016 06:14:23.4644,,402,17,0,56,48,0,0,0,1,1028,3,15487,49,17222627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.75,50.34375,51.78125,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.14404296875,54.1875
17334,09/27/2016 06:14:24.5695,,402,17,0,56,48,0,0,0,1,1028,3,15488,49,17223627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.5,52.6875,50.03125,52.0,40.0,3.267578125,2.3828125,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17335,09/27/2016 06:14:25.4636,,402,17,0,56,48,0,0,0,1,1028,3,15489,49,17224627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.71875,50.09375,51.84375,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17336,09/27/2016 06:14:26.5697,,402,17,0,56,48,0,0,0,1,1028,3,15490,49,17225627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.53125,50.15625,51.875,40.0,3.267578125,2.396484375,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.1875
17337,09/27/2016 06:14:27.4598,,402,17,0,56,48,0,0,0,1,1028,3,15491,49,17226627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.625,52.65625,50.125,51.84375,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.134033203125,54.25
17338,09/27/2016 06:14:28.5759,,402,17,0,56,48,0,0,0,1,1028,3,15492,49,17227627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.625,50.25,51.9375,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.14404296875,54.25
17339,09/27/2016 06:14:29.4880,,402,17,0,56,48,0,0,0,1,1028,3,15493,49,17228627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.5625,52.375,50.125,51.78125,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17340,09/27/2016 06:14:30.5791,,402,17,0,56,48,0,0,0,1,1028,3,15494,49,17229627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.5625,50.1875,51.84375,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.1875
17341,09/27/2016 06:14:31.4812,,402,17,0,56,48,0,0,0,1,1028,3,15495,49,17230627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.4375,52.71875,50.21875,51.9375,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81298828125,57.75,11.9921875,0.142944335938,54.25
17342,09/27/2016 06:14:32.5833,,402,17,0,56,48,0,0,0,1,1028,3,15496,49,17231627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.3125,52.65625,50.0625,51.90625,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.134033203125,54.25
17343,09/27/2016 06:14:33.4754,,402,17,0,56,48,0,0,0,1,1028,3,15497,49,17232627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.65625,50.21875,52.0,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81298828125,57.75,11.9921875,0.142944335938,54.1875
17344,09/27/2016 06:14:34.5865,,402,17,0,56,48,0,0,0,1,1028,3,15498,49,17233627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.59375,50.09375,51.875,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17345,09/27/2016 06:14:35.4876,,402,17,0,56,48,0,0,0,1,1028,3,15499,49,17234627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.53125,50.1875,51.9375,40.0,3.267578125,2.271484375,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17346,09/27/2016 06:14:36.5787,,402,17,0,56,48,0,0,0,1,1028,3,15500,49,17235627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.5625,50.125,52.03125,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.1875
17347,09/27/2016 06:14:37.4888,,402,17,0,56,48,0,0,0,1,1028,3,15501,49,17236627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.59375,49.9375,51.75,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81103515625,57.6875,11.9921875,0.135009765625,54.1875
17348,09/27/2016 06:14:38.5859,,402,17,0,56,48,0,0,0,1,1028,3,15502,49,17237627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.5,50.09375,52.0,40.0,3.267578125,2.26171875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.141967773438,54.25
17349,09/27/2016 06:14:39.4780,,402,17,0,56,48,0,0,0,1,1028,3,15503,49,17238627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.59375,50.21875,51.96875,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17350,09/27/2016 06:14:40.5661,,402,17,0,56,48,0,0,0,1,1028,3,15504,49,17239627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.5625,52.40625,50.125,51.96875,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81103515625,57.75,11.9921875,0.142944335938,54.25
17351,09/27/2016 06:14:41.4702,,402,17,0,56,48,0,0,0,1,1028,3,15505,49,17240627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.4375,52.59375,50.1875,52.0,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17352,09/27/2016 06:14:42.5733,,402,17,0,56,48,0,0,0,1,1028,3,15506,49,17241627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.78125,49.96875,51.875,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81103515625,57.6875,11.9921875,0.134033203125,54.1875
17353,09/27/2016 06:14:43.4614,,402,17,0,56,48,0,0,0,1,1028,3,15507,49,17242627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.6875,50.1875,51.875,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.140991210938,54.1875
17354,09/27/2016 06:14:44.5715,,402,17,0,56,48,0,0,0,1,1028,3,15508,49,17243627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.40625,50.0,52.03125,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81298828125,57.6875,11.9921875,0.142944335938,54.25
17355,09/27/2016 06:14:45.4726,,402,17,0,56,48,0,0,0,1,1028,3,15509,49,17244627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.1875,52.5625,50.125,51.84375,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17356,09/27/2016 06:14:46.5627,,402,17,0,56,48,0,0,0,1,1028,3,15510,49,17245627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.875,52.71875,50.125,52.21875,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.75,11.9921875,0.142944335938,54.25
17357,09/27/2016 06:14:47.4538,,402,17,0,56,48,0,0,0,1,1028,3,15511,49,17246627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.78125,50.15625,51.96875,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17358,09/27/2016 06:14:48.5549,,402,17,0,56,48,0,0,0,1,1028,3,15512,49,17247627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0625,52.59375,50.25,52.03125,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.139038085938,54.25
17359,09/27/2016 06:14:49.4480,,402,17,0,56,48,0,0,0,1,1028,3,15513,49,17248627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.6875,52.5,50.03125,51.9375,40.0,3.267578125,2.392578125,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17360,09/27/2016 06:14:50.5351,,402,17,0,56,48,0,0,0,1,1028,3,15514,49,17249627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.3125,52.625,50.15625,51.875,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.1875
17361,09/27/2016 06:14:51.4492,,402,17,0,56,48,0,0,0,1,1028,3,15515,49,17250627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.1875,52.78125,49.9375,52.0,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17362,09/27/2016 06:14:52.5583,,402,17,0,56,48,0,0,0,1,1028,3,15516,49,17251627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.59375,50.1875,51.96875,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17363,09/27/2016 06:14:53.4504,,402,17,0,56,48,0,0,0,1,1028,3,15517,49,17252627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.5625,50.09375,52.0625,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.137939453125,54.25
17364,09/27/2016 06:14:54.5675,,402,17,0,56,48,0,0,0,1,1028,3,15518,49,17253627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.625,50.03125,51.90625,40.0,3.267578125,2.400390625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17365,09/27/2016 06:14:55.4666,,402,17,0,56,48,0,0,0,1,1028,3,15519,49,17254627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.1875,52.59375,49.90625,51.96875,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17366,09/27/2016 06:14:56.5597,,402,17,0,56,48,0,0,0,1,1028,3,15520,49,17255627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.6875,52.5,50.15625,52.0,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17367,09/27/2016 06:14:57.4678,,402,17,0,56,48,0,0,0,1,1028,3,15521,49,17256627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.6875,50.125,51.90625,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81298828125,57.6875,11.9921875,0.134033203125,54.25
17368,09/27/2016 06:14:58.5729,,402,17,0,56,48,0,0,0,1,1028,3,15522,49,17257627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0625,52.5625,50.1875,52.0,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.135986328125,54.25
17369,09/27/2016 06:14:59.4630,,402,17,0,56,48,0,0,0,1,1028,3,15523,49,17258627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.25,52.46875,50.09375,51.875,40.0,3.267578125,2.390625,58.5,5.0078125,0.81298828125,57.75,11.9921875,0.142944335938,54.25
17370,09/27/2016 06:15:00.5681,,402,17,0,56,48,0,0,0,1,1028,3,15524,49,17259627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.5,50.125,51.96875,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17371,09/27/2016 06:15:01.4722,,402,17,0,56,48,0,0,0,1,1028,3,15525,49,17260627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.6875,50.03125,52.09375,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81298828125,57.6875,11.9921875,0.142944335938,54.25
17372,09/27/2016 06:15:02.5663,,402,17,0,56,48,0,0,0,1,1028,3,15526,49,17261627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.625,49.84375,52.0,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17373,09/27/2016 06:15:03.4684,,402,17,0,56,48,0,0,0,1,1028,3,15527,49,17262627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.46875,49.90625,52.0,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.135009765625,54.25
17374,09/27/2016 06:15:04.5675,,402,17,0,56,48,0,0,0,1,1028,3,15528,49,17263627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.25,52.625,49.9375,51.71875,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17375,09/27/2016 06:15:05.4606,,402,17,0,56,48,0,0,0,1,1028,3,15529,49,17264627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.5,50.09375,51.96875,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17376,09/27/2016 06:15:06.5717,,402,17,0,56,48,0,0,0,1,1028,3,15530,49,17265627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.1875,52.5625,50.28125,51.8125,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81103515625,57.6875,11.9921875,0.142944335938,54.25
17377,09/27/2016 06:15:07.4758,,402,17,0,56,48,0,0,0,1,1028,3,15531,49,17266627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.46875,50.0625,51.84375,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17378,09/27/2016 06:15:08.5669,,402,17,0,56,48,0,0,0,1,1028,3,15532,49,17267627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.65625,49.9375,51.875,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81298828125,57.6875,11.9921875,0.134033203125,54.25
17379,09/27/2016 06:15:09.4700,,402,17,0,56,48,0,0,0,1,1028,3,15533,49,17268627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.125,52.4375,50.0625,52.0,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17380,09/27/2016 06:15:10.5611,,402,17,0,56,48,0,0,0,1,1028,3,15534,49,17269627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.625,52.5,50.15625,52.0,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17381,09/27/2016 06:15:11.4552,,402,17,0,56,48,0,0,0,1,1028,3,15535,49,17270627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.25,52.71875,50.0,52.0,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17382,09/27/2016 06:15:12.5543,,402,17,0,56,48,0,0,0,1,1028,3,15536,49,17271627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.53125,49.9375,51.65625,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17383,09/27/2016 06:15:13.4544,,402,17,0,56,48,0,0,0,1,1028,3,15537,49,17272627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0,52.5,50.1875,51.9375,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17384,09/27/2016 06:15:14.5465,,402,17,0,56,48,0,0,0,1,1028,3,15538,49,17273627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.25,52.65625,50.125,52.0,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17385,09/27/2016 06:15:15.4496,,402,17,0,56,48,0,0,0,1,1028,3,15539,49,17274627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.71875,50.15625,51.90625,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17386,09/27/2016 06:15:16.5527,,402,17,0,56,48,0,0,0,1,1028,3,15540,49,17275627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.125,52.5625,50.03125,51.9375,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17387,09/27/2016 06:15:17.4478,,402,17,0,56,48,0,0,0,1,1028,3,15541,49,17276627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.6875,52.59375,50.15625,51.84375,40.0,3.267578125,2.37890625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17388,09/27/2016 06:15:18.5509,,402,17,0,56,48,0,0,0,1,1028,3,15542,49,17277627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0625,52.8125,49.9375,51.96875,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17389,09/27/2016 06:15:19.4420,,402,17,0,56,48,0,0,0,1,1028,3,15543,49,17278627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.46875,50.0,52.09375,40.0,3.271484375,2.337890625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17390,09/27/2016 06:15:20.5331,,402,17,0,56,48,0,0,0,1,1028,3,15544,49,17279627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.6875,52.6875,50.0,51.65625,40.0,3.267578125,2.390625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17391,09/27/2016 06:15:21.4232,,402,17,0,56,48,0,0,0,1,1028,3,15545,49,17280627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.75,52.625,50.21875,52.125,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17392,09/27/2016 06:15:22.5233,,402,17,0,56,48,0,0,0,1,1028,3,15546,49,17281627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0625,52.5625,50.0625,52.0,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81103515625,57.6875,11.9921875,0.134033203125,54.25
17393,09/27/2016 06:15:23.4144,,402,17,0,56,48,0,0,0,1,1028,3,15547,49,17282627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.6875,50.09375,51.90625,40.0,3.267578125,2.38671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17394,09/27/2016 06:15:24.5385,,402,17,0,56,48,0,0,0,1,1028,3,15548,49,17283627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.53125,50.03125,52.0,40.0,3.267578125,2.396484375,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17395,09/27/2016 06:15:25.4636,,402,17,0,56,48,0,0,0,1,1028,3,15549,49,17284627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.8125,52.71875,50.125,52.0,40.0,3.267578125,2.384765625,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17396,09/27/2016 06:15:26.5577,,402,17,0,56,48,0,0,0,1,1028,3,15550,49,17285627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.0625,52.71875,50.09375,51.78125,40.0,3.267578125,2.39453125,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.142944335938,54.25
17397,09/27/2016 06:15:27.4638,,402,17,0,56,48,0,0,0,1,1028,3,15551,49,17286627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,64.9375,52.5625,50.0625,51.96875,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
17398,09/27/2016 06:15:28.5649,,402,17,0,56,48,0,0,0,1,1028,3,15552,49,17287627,0,0,0.0,3.0,5650.0,100.0,0.0,0.0,0.0,0.0,65.125,52.75,50.125,52.0,40.0,3.267578125,2.388671875,58.5,5.0078125,0.81201171875,57.6875,11.9921875,0.134033203125,54.25
